model_name,Impact Area,prompt_id,total,correct,incorrect,accuracy,expert_score,score_total,score_correct,score_accuracy
gpt-4o-mini,environment,ENVIRONMENTAL_HEALTH_PROMPT,17,10,7,0.5882352941176471,1,12,7,0.5833333333333334
gpt-4o-mini,environment,ENVIRONMENTAL_HEALTH_PROMPT,17,10,7,0.5882352941176471,2,4,2,0.5
gpt-4o-mini,gender,GENDER_EQUALITY_PROMPT,32,12,20,0.375,0,12,3,0.25
gpt-4o-mini,gender,GENDER_EQUALITY_PROMPT,32,12,20,0.375,1,16,6,0.375
gpt-4o-mini,gender,GENDER_EQUALITY_PROMPT,32,12,20,0.375,2,4,3,0.75
gpt-4o-mini,nutrition,NUTRITION_PROMPT,30,16,14,0.5333333333333333,0,18,8,0.4444444444444444
gpt-4o-mini,nutrition,NUTRITION_PROMPT,30,16,14,0.5333333333333333,1,10,7,0.7
gpt-4o-mini,nutrition,NUTRITION_PROMPT,30,16,14,0.5333333333333333,2,2,1,0.5
gpt-4o-mini,poverty,POVERTY_REDUCTION_PROMPT,31,5,26,0.16129032258064516,0,17,2,0.11764705882352941
gpt-4o-mini,poverty,POVERTY_REDUCTION_PROMPT,31,5,26,0.16129032258064516,1,12,2,0.16666666666666666
gpt-4o-mini,poverty,POVERTY_REDUCTION_PROMPT,31,5,26,0.16129032258064516,2,2,1,0.5
o1-mini,climate,CLIMATE_CHANGE_PROMPT,33,19,14,0.5757575757575758,0,6,0,0.0
o1-mini,climate,CLIMATE_CHANGE_PROMPT,33,19,14,0.5757575757575758,1,7,2,0.2857142857142857
o1-mini,climate,CLIMATE_CHANGE_PROMPT,33,19,14,0.5757575757575758,2,20,17,0.85
o1-mini,environment,ENVIRONMENTAL_HEALTH_PROMPT,17,15,2,0.8823529411764706,0,1,1,1.0
o1-mini,environment,ENVIRONMENTAL_HEALTH_PROMPT,17,15,2,0.8823529411764706,1,12,12,1.0
o1-mini,environment,ENVIRONMENTAL_HEALTH_PROMPT,17,15,2,0.8823529411764706,2,4,2,0.5
o1-mini,gender,GENDER_EQUALITY_PROMPT,32,20,12,0.625,0,12,7,0.5833333333333334
o1-mini,gender,GENDER_EQUALITY_PROMPT,32,20,12,0.625,1,16,12,0.75
o1-mini,gender,GENDER_EQUALITY_PROMPT,32,20,12,0.625,2,4,1,0.25
o1-mini,nutrition,NUTRITION_PROMPT,30,13,17,0.43333333333333335,0,18,4,0.2222222222222222
o1-mini,nutrition,NUTRITION_PROMPT,30,13,17,0.43333333333333335,1,10,8,0.8
o1-mini,nutrition,NUTRITION_PROMPT,30,13,17,0.43333333333333335,2,2,1,0.5
o1-mini,poverty,POVERTY_REDUCTION_PROMPT,31,12,19,0.3870967741935484,0,17,0,0.0
o1-mini,poverty,POVERTY_REDUCTION_PROMPT,31,12,19,0.3870967741935484,1,12,11,0.9166666666666666
o1-mini,poverty,POVERTY_REDUCTION_PROMPT,31,12,19,0.3870967741935484,2,2,1,0.5
o1-preview,climate,CLIMATE_CHANGE_PROMPT,33,26,7,0.7878787878787878,0,6,5,0.8333333333333334
o1-preview,climate,CLIMATE_CHANGE_PROMPT,33,26,7,0.7878787878787878,1,7,4,0.5714285714285714
o1-preview,climate,CLIMATE_CHANGE_PROMPT,33,26,7,0.7878787878787878,2,20,17,0.85
o1-preview,environment,ENVIRONMENTAL_HEALTH_PROMPT,17,11,6,0.6470588235294118,0,1,1,1.0
o1-preview,environment,ENVIRONMENTAL_HEALTH_PROMPT,17,11,6,0.6470588235294118,1,12,9,0.75
o1-preview,environment,ENVIRONMENTAL_HEALTH_PROMPT,17,11,6,0.6470588235294118,2,4,1,0.25
o1-preview,gender,GENDER_EQUALITY_PROMPT,32,18,14,0.5625,0,12,11,0.9166666666666666
o1-preview,gender,GENDER_EQUALITY_PROMPT,32,18,14,0.5625,1,16,6,0.375
o1-preview,gender,GENDER_EQUALITY_PROMPT,32,18,14,0.5625,2,4,1,0.25
o1-preview,nutrition,NUTRITION_PROMPT,30,17,13,0.5666666666666667,0,18,7,0.3888888888888889
o1-preview,nutrition,NUTRITION_PROMPT,30,17,13,0.5666666666666667,1,10,8,0.8
o1-preview,nutrition,NUTRITION_PROMPT,30,17,13,0.5666666666666667,2,2,2,1.0
o1-preview,poverty,POVERTY_REDUCTION_PROMPT,31,15,16,0.4838709677419355,0,17,3,0.17647058823529413
o1-preview,poverty,POVERTY_REDUCTION_PROMPT,31,15,16,0.4838709677419355,1,12,10,0.8333333333333334
o1-preview,poverty,POVERTY_REDUCTION_PROMPT,31,15,16,0.4838709677419355,2,2,2,1.0
