"result_code","prompt_id","prompt_text","model_name","impact_area","input_text","token_count"
"1810","1110a","""Please read the text that belongs to a reported result in our system in CGIAR, and let me know if you think its content it is highly related to the following question we received from stakeholders about results achieved. Does the following text indicate clearly that this specific project supported directly in any capacity to what the stakeholder is asking so that I can inspect in detail?

Question from the stakeholder: """"Individuals that have improved knowledge and/or increased capacity to develop, implement and/or participate in gender-responsive climate change governance mechanisms and solutions.""""

### **Structured Output Format:**
Please provide your answer in the following format:
""""{ """"score"""": """"<Yes|No|Maybe>"""", """"explanation"""": """"<Your explanation here>"""" }"""""" **Text to Analyze:** [INPUT_TEXT]","gpt-4o","None","FR2.2: Understanding Gender-Specific Constraints to Agricultural Technology Adoption: Evidence from Cassava Farming in Kenya Presentation of data from pilot study regarding women's barriers to seed adoption, presented to around 20 researchers at the CGIAR Gender Science Exchange, and also posted online FR2.2: Understanding Gender-Specific Constraints to Agricultural Technology Adoption: Evidence from Cassava Farming in Kenya Skip to main content Dear CGSpace users, we have performed some minor upgrades to the user interface. If it does not look right you should refresh the page while holding the Shift key. Communities & Collections Browse Navigate CGIAR Centers Statistics English Català Čeština Deutsch Español Français Gàidhlig Italiano Latviešu Magyar Nederlands Polski Português Português do Brasil Srpski (lat) Suomi Svenska Türkçe Tiếng Việt Қазақ বাংলা हिंदी Ελληνικά Српски Yкраї́нська Log In Note: CGIAR users should log in with their Active Directory username and password. For example, if your email is j.smith@cgiar.org, you would use jsmith here. Log in New user? Click here to register. Have you forgotten your password? Home CGIAR 2030 portfolio CGIAR GENDER Impact Platform CGIAR GENDER Platform modules CGIAR GENDER Platform alliances module CGIAR GENDER Platform science exchange 2022 FR2.2: Understanding Gender-Specific Constraints to Agricultural Technology Adoption: Evidence from Cassava Farming in Kenya FR2.2: Understanding Gender-Specific Constraints to Agricultural Technology Adoption: Evidence from Cassava Farming in Kenya Files Presentation (864.56 KB, pdf) Authors Trachtman, Carly Ligon, Ethan Murigi, Michael Ng'ang'a, Muthoni Date Issued 2022-10 Date Online Language en Type Presentation Review Status Access Rights Open Access Usage Rights Other Metadata Full item page Share Citation Trachtman, Carly; Ligon, Ethan; Murigi, Michael; Ng'ang'a, Muthoni. 2022. Understanding Gender-Specific Constraints to Agricultural Technology Adoption: Evidence from Cassava Farming in Kenya. Presented a the CGIAR GENDER Science Exchange, Nairobi, 12-14 October 2022. Washington, DC: International Food Policy Research Institute Permanent link to cite or share this item https://hdl.handle.net/10568/125641 External link to download this item DOI Abstract/Description Female subsistence farmers in developing countries often have lower levels of agricultural productivity than men, partially due to lower adoption rates of agricultural technologies. These lower adoption rates may be due to lack of physical access to new technologies or lack of access to information about new technologies, among other explanations. In this study, we consider these two classes of explanations of low technology use among females, and test the relative impacts of interventions designed to combat each. Specifically, we consider adoption of a climate-resistant, early maturing cassava variety by female farmers. Using a randomized control trial with a 2x2 matrix treatment design, we plan to test the effects on cassava adoption by female farmers of two interventions: delivering cassava seeds to female farmers at their homes (improved access), and hiring female ""lead farmers,"" to diffuse information about cassava seeds (improved information access). Results from a small pilot in 6 villages suggest that 1) male lead farmers are less likely than female lead farmers to train female household members during a household visit (despite all lead farmers being explicitly instructed to train females), and 2) female farmers almost unanimously prefer receiving training from a female lead farmer. Pilot results also provide insights on ways that the treatments can be improved, such as lead farmers providing follow-up training visits. These preliminary findings support the viability and importance of employing female trainers in teaching female farmers about new agricultural technologies. Contributes to SDGs AGROVOC Keywords gender ; agriculture Subjects Countries Kenya Regions Eastern Africa Organizations Affiliated to the Authors International Food Policy Research Institute ; Kenya Agricultural and Livestock Research Organization ; University of California ; Kenyatta University ; Wilfrid Laurier University Investors/sponsors CGIAR Trust Fund CGIAR Impact Areas Gender equality, youth and social inclusion CGIAR Initiatives Market Intelligence CGIAR Impact Platform Gender Collections CGIAR GENDER Platform science exchange 2022 CGIAR Initiative on Market Intelligence IFPRI Posters and Presentations DSpace software copyright © 2002-2024 LYRASIS About Cookie settings Privacy policy Send Feedback File: download
Page 1:
FR2.2: Understanding Gender -Specific 
Constraints to Agricultural Technology 
Adoption: Evidence from Cassava 
Farming in Kenya
Carly Trachtman
with Ethan Ligon, Michael Murigi, and Muthoni Ng’ang’a
CGIAR GENDER Science Exchange, Nairobi, 12 -14 
October 2022
Page 2:
Motivation
▪Women often have lower rates of adoption of profitable agricultural 
technologies (Ali et al. 2016, Fisher and Kandiwa 2014)
▪Many reasons why this might be the case:
oLack of physical access to inputs
oTransportation constraints, childcare burden, household bargaining 
issues (Udry 1996, Quisumbing and Pandolfelli 2010).
oLack of access to extension services
oCultural norms that inhibit communication between male extension 
agents and female farmers (Ragasa et al. 2013)
▪Possibility that multiple constraints bind as well
Page 3:
Research Question
▪How do interventions designed to alleviate gender -specific input access 
constraints affect adoption of a new agricultural technology? Are there 
important complementarities between treatments?
▪Consider 2 intervention components:
oSeed Access: Delivery of seeds directly to female household members 
at their homes
oExtension Access: Receiving an extension visit from a female peer 
farmer 
▪Plan to answer this question using a randomized control trial with a 2x2 
factorial design
T1: Control T1: Seed Access
T2: Control Control Seed Only
T2: Extension Access Extension Only Both
Page 4:
Context
▪Location: Murang’a County, Kenya
oMostly grow maize
▪Technology: drought -tolerant, early 
maturing cassava variety
oImportant climate change 
adaptation strategy
▪Partners:
oFocusWise (Focus on Cassava): 
Local community organization
oKALRO (Kenya Agriculture and 
Livestock Research Institute)
Page 5:
Intervention Strategy
▪Lead Farmer implementation model
▪Community elects 2 lead farmers (in some communities, post reserved for woman)
▪Lead farmers are trained by FocusWise /KALRO in cassava production techniques
▪Lead farmers then deliver treatment(s) to female farmers in the community: 
extension visit and/or seed access
▪Extension model is similar to KALRO’s current cassava promotion programs (minus 
the gender reservations for female lead farmers)
oMore scalable than traditional extension models
Page 6:
Pilot
▪Implemented interventions in 6 villages in March -
April 2022
▪2 lead farmers, 20 farmers to be treated in each 
village
▪Follow up survey in April 2022
▪Training provided by FocusWise
▪Goals:
oAssess relevance (Are these interventions 
context -appropriate?
oAssess feasibility (e.g. Will community feel 
comfortable electing lead farmers?)
oA/B Testing of design details
Page 7:
Key Findings: Interventions are relevant!
▪Female -managed plots were significantly less likely to be using 
improved seed varieties (both in male and female headed households)
▪Male lead farmers were significantly less likely to talk to female 
farmer at household extension visit : 54% of time by male lead farmers 
vs. 95% of time by female lead farmers)
▪95% of female lead farmers say they prefer to receive extension from 
a female lead farmer (rest indifferent)
▪Households were very interested in learning about and growing 
cassava !
Page 8:
Interventions are feasible
▪Communities did not have an issue electing 
female lead farmers and in practice ¾ of 
elected lead farmers were female (required at 
least 1 vote for a female in all pilot villages)
▪Community members perceived both male and 
female lead farmers as knowledgeable (as 
opposed to other evidence from Malawi in 
Benyishay et al. 2020)
▪Lead farmers delivered trainings and seeds in 
practice, and generally followed experimenter 
directions
Page 9:
Some key refinements
▪Potentially important to vote by secret ballot 
▪Have a central seed distribution day for farmers that are not in the 
“seed access” treatment rather than having to go pick them up at a 
lead farmer’s house.
▪Require trainings to be done at a household visit (not at lead 
farmer’s home)
▪More written resources and opportunities for lead farmers to follow -
up with trainers
Page 10:
Conclusion and Next Steps
▪Pilot very useful in affirming need and feasibility of treatments and 
providing some important learnings to refine treatments
▪Plan to now (hopefully) scale up to a full RCT
▪Supplemental question of interest: Is cassava a “woman’s crop?”
oConceptions that men grow high value crops and women grow 
garden crops/low -value, new varieties are drought -tolerant, early 
maturing, etc.
oWillingness -to-pay exercises with male and female farmers at 
baseline about willingness to pay for improved cassava cuttings
Page 11:
Thank you!
▪Comments are always welcome! ( c.trachtman@cgiar.org )
▪Thanks to my collaborators:
oBenjamin Kivuva (KALRO)
oEthan Ligon (UC Berkeley)
oMichael Murigi ( FocusWise , Kenyatta University)
oMuthoni Ng’ang’a (Wilfrid Laurier University)
","2178"
"2041","1110a","""Please read the text that belongs to a reported result in our system in CGIAR, and let me know if you think its content it is highly related to the following question we received from stakeholders about results achieved. Does the following text indicate clearly that this specific project supported directly in any capacity to what the stakeholder is asking so that I can inspect in detail?

Question from the stakeholder: """"Individuals that have improved knowledge and/or increased capacity to develop, implement and/or participate in gender-responsive climate change governance mechanisms and solutions.""""

### **Structured Output Format:**
Please provide your answer in the following format:
""""{ """"score"""": """"<Yes|No|Maybe>"""", """"explanation"""": """"<Your explanation here>"""" }"""""" **Text to Analyze:** [INPUT_TEXT]","gpt-4o","None","Breeding Program Modernization: “Partnership-Driven Research for Food Secure Future”, Raipur, Chhattisgarh, India An international conference on ""Breeding Program Modernization: Partnership-driven Research for a Food Secure Future” was organized at Indira Gandhi Krishi Vishwavidyalaya, (IGKV) Raipur, Chattisgarh, India attended by 160 delegates from sixteen countries.  ","235"
"2048","1110a","""Please read the text that belongs to a reported result in our system in CGIAR, and let me know if you think its content it is highly related to the following question we received from stakeholders about results achieved. Does the following text indicate clearly that this specific project supported directly in any capacity to what the stakeholder is asking so that I can inspect in detail?

Question from the stakeholder: """"Individuals that have improved knowledge and/or increased capacity to develop, implement and/or participate in gender-responsive climate change governance mechanisms and solutions.""""

### **Structured Output Format:**
Please provide your answer in the following format:
""""{ """"score"""": """"<Yes|No|Maybe>"""", """"explanation"""": """"<Your explanation here>"""" }"""""" **Text to Analyze:** [INPUT_TEXT]","gpt-4o","None","Virtual learning lab organized for global community of researchers and practitioners to provide guidance on how to effectively use stakeholder interaction to prioritize food system issues and demand-driven solutions The Agriculture, Nutrition, and Health Academy (ANH Academy) held its annual research conference for the global community of researchers, practitioners, and policymakers working on agriculture and food systems online in June 2022. The conference started with two days of 15 different learning labs. This lab, co-led by a CGIAR researchers from Sustainable Healthy Diets, used a role-playing exercise to simulate a food systems stakeholder meeting and presented a methodology for mapping food systems actors and scoring food systems solutions to identify priorities. Examples from CGIAR engagement in Vietnam, Ethiopia, and Uganda were part of the learning lab. Training events like these are part of our strategy to raise awareness of how researchers and stakeholders can work together on national food systems transformation processes to make food systems healthier, more resilient and inclusive of the poor and to ensure sustainable healthy diets for all.  ","352"
"2071","1110a","""Please read the text that belongs to a reported result in our system in CGIAR, and let me know if you think its content it is highly related to the following question we received from stakeholders about results achieved. Does the following text indicate clearly that this specific project supported directly in any capacity to what the stakeholder is asking so that I can inspect in detail?

Question from the stakeholder: """"Individuals that have improved knowledge and/or increased capacity to develop, implement and/or participate in gender-responsive climate change governance mechanisms and solutions.""""

### **Structured Output Format:**
Please provide your answer in the following format:
""""{ """"score"""": """"<Yes|No|Maybe>"""", """"explanation"""": """"<Your explanation here>"""" }"""""" **Text to Analyze:** [INPUT_TEXT]","gpt-4o","None","NARES Breeding Program Modernization: To increase Genetic Gain & Food Security, at the Nepal Agricultural Research Council, Kathmandu, Nepal. NARES Breeding Program Modernization: Breeding and Operational Excellence were introduced for the first time in Nepal to  Nepal Agricultural Research Council (NARC).  ","212"
"2076","1110a","""Please read the text that belongs to a reported result in our system in CGIAR, and let me know if you think its content it is highly related to the following question we received from stakeholders about results achieved. Does the following text indicate clearly that this specific project supported directly in any capacity to what the stakeholder is asking so that I can inspect in detail?

Question from the stakeholder: """"Individuals that have improved knowledge and/or increased capacity to develop, implement and/or participate in gender-responsive climate change governance mechanisms and solutions.""""

### **Structured Output Format:**
Please provide your answer in the following format:
""""{ """"score"""": """"<Yes|No|Maybe>"""", """"explanation"""": """"<Your explanation here>"""" }"""""" **Text to Analyze:** [INPUT_TEXT]","gpt-4o","None","Capacity Building Workshop for NARES partners in Asia and Sub-Saharan Africa: Multi Environment Breeding Trials: Best Community of Practices at Indira Gandhi Krishi Vishwavidyalaya University, Raipur, India. A hands-on workshop on ""Multi Environment Breeding Trials: Best Community of Practices"" was organized for the NARES of South Asia and Sub-Saharan Africa. Participants from sixteen countries attended the workshop.  ","237"
"2143","1110a","""Please read the text that belongs to a reported result in our system in CGIAR, and let me know if you think its content it is highly related to the following question we received from stakeholders about results achieved. Does the following text indicate clearly that this specific project supported directly in any capacity to what the stakeholder is asking so that I can inspect in detail?

Question from the stakeholder: """"Individuals that have improved knowledge and/or increased capacity to develop, implement and/or participate in gender-responsive climate change governance mechanisms and solutions.""""

### **Structured Output Format:**
Please provide your answer in the following format:
""""{ """"score"""": """"<Yes|No|Maybe>"""", """"explanation"""": """"<Your explanation here>"""" }"""""" **Text to Analyze:** [INPUT_TEXT]","gpt-4o","None","AgriTech4Morocco Innovation Challenge teams provided with post-program support The Alliance of Bioversity International and CIAT and its Accelerate for Impact Platform with the support of Impact Lab provided post-acceleration support to the three winners of the AgriTech4Morocco Innovation Challenge. Winners represent three countries (Morocco, Latvia, and Israel), and two of which are women-led startups. The post-acceleration support included following up on business leads made during the program, identifying contacts for commercial partnerships, financial partnerships, institutional support, and business services (i.e., legal advice) to help accelerate growth, and continuing to provide technical assistance from CGIAR scientists upon request.  ","291"
"2170","1110a","""Please read the text that belongs to a reported result in our system in CGIAR, and let me know if you think its content it is highly related to the following question we received from stakeholders about results achieved. Does the following text indicate clearly that this specific project supported directly in any capacity to what the stakeholder is asking so that I can inspect in detail?

Question from the stakeholder: """"Individuals that have improved knowledge and/or increased capacity to develop, implement and/or participate in gender-responsive climate change governance mechanisms and solutions.""""

### **Structured Output Format:**
Please provide your answer in the following format:
""""{ """"score"""": """"<Yes|No|Maybe>"""", """"explanation"""": """"<Your explanation here>"""" }"""""" **Text to Analyze:** [INPUT_TEXT]","gpt-4o","None","18 Use Cases (agronomic solutions) co-created between CGIAR (centers/other key partners) under the request of public or private sector partners across farming systems, crops and geographies. Use Cases are set of agronomic solutions packaged as individual agronomic content or bundled with other complementary products such as inputs, output markets and insurance packages to enhance uptake. These solutions have been demanded by either public or private sector partners and being developed jointly with CGIAR centers and other key partners in the value chains.  
The agronomic gaps identified as basis for the development of the 18 Use Cases were based on farming systems, geographies, gender and youth constraints for which makes them gender and youth responsive solutions.  ","297"
"2262","1110a","""Please read the text that belongs to a reported result in our system in CGIAR, and let me know if you think its content it is highly related to the following question we received from stakeholders about results achieved. Does the following text indicate clearly that this specific project supported directly in any capacity to what the stakeholder is asking so that I can inspect in detail?

Question from the stakeholder: """"Individuals that have improved knowledge and/or increased capacity to develop, implement and/or participate in gender-responsive climate change governance mechanisms and solutions.""""

### **Structured Output Format:**
Please provide your answer in the following format:
""""{ """"score"""": """"<Yes|No|Maybe>"""", """"explanation"""": """"<Your explanation here>"""" }"""""" **Text to Analyze:** [INPUT_TEXT]","gpt-4o","None","Building a community of practice in Africa for integrated seed sector development Seed sector transformation is essential for achieving inclusive and sustainable African food and ecosystems. But a lack of access to well-adapted varieties and quality seed remains an issue hindering productivity growth. The Integrated Seed Sector Development (ISSD) Africa Community of Practice (CoP) aims to guide seed sector transformation and innovation to address these challenges with action research and knowledge exchange across eight topics (see website for details on these topics). In 2022, the CoP convened a series of learning, knowledge-sharing, and capacity development events to share, discuss, and validate insights from CoP experiences. These events provided a platform to consolidate critical learning, discover new perspectives, and highlight emerging priorities. The COP contribute to strengthening both individual and organizational capabilities for an estimated 200 individuals and 75 organizations who participated in its activities in 2022.  ","334"
"2360","1110a","""Please read the text that belongs to a reported result in our system in CGIAR, and let me know if you think its content it is highly related to the following question we received from stakeholders about results achieved. Does the following text indicate clearly that this specific project supported directly in any capacity to what the stakeholder is asking so that I can inspect in detail?

Question from the stakeholder: """"Individuals that have improved knowledge and/or increased capacity to develop, implement and/or participate in gender-responsive climate change governance mechanisms and solutions.""""

### **Structured Output Format:**
Please provide your answer in the following format:
""""{ """"score"""": """"<Yes|No|Maybe>"""", """"explanation"""": """"<Your explanation here>"""" }"""""" **Text to Analyze:** [INPUT_TEXT]","gpt-4o","None","National workshop and stakeholder consultation on the digital transformation of the Egyptian agricultural sector This national workshop and stakeholder consultation aims to examine and debate some open questions about Egyptian agriculture's digital transformation in an interactive setting with key stakeholders. The primary goal of this workshop is to hear from relevant stakeholders about their perspectives on digital transformation and then co-design and co-develop a path forward. The workshop is organized around six thematic areas related to digital transformation, with the goal of culminating in a comprehensive understanding of the topic, considering prospects and constraints to facilitate digital augmentation in Egypt. The thematic areas are situation analysis of the current digital landscape of Egypt; policy and financial instruments that could facilitate digital transformation; strategies to enhance digital entrepreneurship of youth and women; public-private partnerships; and co-designing a roadmap for holistic digital transformation.  ","312"
"2382","1110a","""Please read the text that belongs to a reported result in our system in CGIAR, and let me know if you think its content it is highly related to the following question we received from stakeholders about results achieved. Does the following text indicate clearly that this specific project supported directly in any capacity to what the stakeholder is asking so that I can inspect in detail?

Question from the stakeholder: """"Individuals that have improved knowledge and/or increased capacity to develop, implement and/or participate in gender-responsive climate change governance mechanisms and solutions.""""

### **Structured Output Format:**
Please provide your answer in the following format:
""""{ """"score"""": """"<Yes|No|Maybe>"""", """"explanation"""": """"<Your explanation here>"""" }"""""" **Text to Analyze:** [INPUT_TEXT]","gpt-4o","None","Master's level course offered for students to increase knowledge of the major issues in transforming food systems for sustainable and healthy diets This master’s level course was offered by Wageningen University and Research (WUR) and the Wageningen Centre for Development Innovation to enrolled students, many from the low- and middle-income countries where Sustainable Healthy Diets conducts its research. The content explores existing dietary gaps for different populations; issues related to consumer behavior, food environments, and food supply chains; and drivers at national, regional and global level that are linked to these dietary gaps. The possible actions for food systems transformation and how actions can be leveraged in a sustainable way are also examined. The course was taught by researchers who are part of the CGIAR Initiative on Sustainable Healthy Diets using examples from the Initiative’s work. Postgraduate training is part of our strategy to raise awareness and use of evidence and to build the capacity of researchers and stakeholders to work together on national food systems transformation processes.  ","346"
"2383","1110a","""Please read the text that belongs to a reported result in our system in CGIAR, and let me know if you think its content it is highly related to the following question we received from stakeholders about results achieved. Does the following text indicate clearly that this specific project supported directly in any capacity to what the stakeholder is asking so that I can inspect in detail?

Question from the stakeholder: """"Individuals that have improved knowledge and/or increased capacity to develop, implement and/or participate in gender-responsive climate change governance mechanisms and solutions.""""

### **Structured Output Format:**
Please provide your answer in the following format:
""""{ """"score"""": """"<Yes|No|Maybe>"""", """"explanation"""": """"<Your explanation here>"""" }"""""" **Text to Analyze:** [INPUT_TEXT]","gpt-4o","None","Master's level course offered for students to build capacity on how to navigate the national politics of healthy and sustainable food issues This master’s level course was offered by Wageningen University and Research (WUR) to students, many from the low- and middle-income countries where Sustainable Healthy Diets conducts its research. The content introduces students with a background in the life sciences to the politics involved in steering society towards a healthier and more sustainable food system. The course primarily deals with politics at national levels, but also takes multi-level contexts into account. The course was taught by researchers who are part of Sustainable Healthy Diets using examples from the Initiative’s work. Postgraduate training is part of our strategy to build the capacity of researchers and stakeholders to work together on national food systems transformation processes.  ","308"
"2384","1110a","""Please read the text that belongs to a reported result in our system in CGIAR, and let me know if you think its content it is highly related to the following question we received from stakeholders about results achieved. Does the following text indicate clearly that this specific project supported directly in any capacity to what the stakeholder is asking so that I can inspect in detail?

Question from the stakeholder: """"Individuals that have improved knowledge and/or increased capacity to develop, implement and/or participate in gender-responsive climate change governance mechanisms and solutions.""""

### **Structured Output Format:**
Please provide your answer in the following format:
""""{ """"score"""": """"<Yes|No|Maybe>"""", """"explanation"""": """"<Your explanation here>"""" }"""""" **Text to Analyze:** [INPUT_TEXT]","gpt-4o","None","Master's level course offered to give student practical experience in designing national, sustainable food-based dietary guidelines This master’s level course was offered by Wageningen University and Research (WUR) to students, many from the low- and middle-income countries where Sustainable Healthy Diets conducts its research. The course gives students practical experience using linear programming to design sustainable food-based dietary guidelines and knowledge that helps them to judge the strength of scientific evidence underlying such guidelines. The course was taught by researchers who are part of Sustainable Healthy Diets using examples from the Initiative’s work in Ethiopia. Postgraduate training is part of our strategy to build the capacity of researchers and stakeholders to work together on national food systems transformation processes.  ","292"
"2490","1110a","""Please read the text that belongs to a reported result in our system in CGIAR, and let me know if you think its content it is highly related to the following question we received from stakeholders about results achieved. Does the following text indicate clearly that this specific project supported directly in any capacity to what the stakeholder is asking so that I can inspect in detail?

Question from the stakeholder: """"Individuals that have improved knowledge and/or increased capacity to develop, implement and/or participate in gender-responsive climate change governance mechanisms and solutions.""""

### **Structured Output Format:**
Please provide your answer in the following format:
""""{ """"score"""": """"<Yes|No|Maybe>"""", """"explanation"""": """"<Your explanation here>"""" }"""""" **Text to Analyze:** [INPUT_TEXT]","gpt-4o","None","Gender and Climate Smart Agriculture: Co-creating a Learning Agenda The Evidence Module of the CGIAR GENDER Platform conducted a 2-day workshop in Nairobi to co-create a Learning Agenda on the themes of CSA and Gender. The participants discussed important key learning questions that are a priority for the topic and identified the key activities that can be used to answer those questions. The participants identified the capacity required to answered each learning question. Gender and Climate Smart Agriculture: Co-creating a Learning Agenda Skip to main content Dear CGSpace users, we have performed some minor upgrades to the user interface. If it does not look right you should refresh the page while holding the Shift key. Communities & Collections Browse Navigate CGIAR Centers Statistics English Català Čeština Deutsch Español Français Gàidhlig Italiano Latviešu Magyar Nederlands Polski Português Português do Brasil Srpski (lat) Suomi Svenska Türkçe Tiếng Việt Қазақ বাংলা हिंदी Ελληνικά Српски Yкраї́нська Log In Note: CGIAR users should log in with their Active Directory username and password. For example, if your email is j.smith@cgiar.org, you would use jsmith here. Log in New user? Click here to register. Have you forgotten your password? Home CGIAR 2030 portfolio CGIAR GENDER Impact Platform CGIAR GENDER Platform modules CGIAR GENDER Platform evidence module CGIAR GENDER Platform climate smart agriculture and gender (BMGF) Gender and Climate Smart Agriculture: Co-creating a Learning Agenda Gender and Climate Smart Agriculture: Co-creating a Learning Agenda No Thumbnail Available Files CSA learning agenda presentation (2.06 MB, pptx) Authors Puskur, Ranjitha Mishra, Avni Date Issued 2022-04-06 Date Online Language en Type Presentation Review Status Internal Review Access Rights Open Access Usage Rights Other Metadata Full item page Share Citation Puskur, R., Mishra, A. 2022. Gender and Climate Smart Agriculture: Co-creating a Learning Agenda. Presented at the CSA Learning Agenda workshop in Nairobi, April 5-6, 2022. Permanent link to cite or share this item https://hdl.handle.net/10568/127562 External link to download this item DOI Abstract/Description What is a Learning Agenda? A set of questions, planned activities and products that facilitate learning and decision making within an organization or project/programme around a specific theme. A coordination tool for identifying knowledge gaps and answers a range of priority questions within a given budget and timeframes. Author ORCID identifiers Ranjitha Puskur https://orcid.org/0000-0002-9112-3414 Avni Mishra https://orcid.org/0000-0002-9145-2701 Contributes to SDGs AGROVOC Keywords gender ; climate change Subjects Organizations Affiliated to the Authors CGIAR GENDER Impact Platform ; International Rice Research Institute Investors/sponsors CGIAR Trust Fund CGIAR Action Areas Systems Transformation CGIAR Impact Areas Gender equality, youth and social inclusion CGIAR Impact Platform Gender Collections CGIAR GENDER Platform climate smart agriculture and gender (BMGF) DSpace software copyright © 2002-2024 LYRASIS About Cookie settings Privacy policy Send Feedback File: download
Slide 1:
Gender and Climate Smart Agriculture: 
Co-creating a Learning Agenda
https://gender.cgiar.org/
5-6th April
ILRI, Nairobi, Kenya
Slide 2:
What is a Learning Agenda?
A set of questions, planned activities and products that facilitate learning and decision making within an organization or project/programme around a specific theme. 
A coordination tool for identifying knowledge gaps and answers a range of priority questions within a given budget and timeframes.
Source: USAID
Slide 3:
Learning Activities
Systematic and Scoping Reviews
Outcome and Impact evaluation 
Mixed methods Research Studies
Action Research
Situational analysis
Case studies 
Training workshops
Reflection and Learning Sessions
Peer and learning exchange
Communities of practice
………..
………..
Slide 4:
Why a Learning Agenda on CSA and Gender?
Inform a six-year gender research for development (R4D) strategy on the theme
Form a basis for research projects/programs focused on filling priority knowledge and evidence gaps and developing actionable strategies and approaches that would enhance the synergies between development and application of climate smart agriculture and gender equality and women’s empowerment 
To align with the One CGIAR strategy and provide options and opportunities to integrate this work in the R4D agenda 
Highlight the capacities needed to implement the agenda
Slide 5:
Learning Agenda Development Process
Taken from Baker M., 2017
Slide 6:
_x000B_CSA+Gender Learning Agenda Journey
Slide 7:
This workshop..
Prioritise Learning Questions
Identify Learning Activities
Identify Capacity Needs to implement the activities and answer the questions
Identify communication products and strategies
Slide 8:
Working Theory of Change 
& 
Evidence Summary Highlights
Slide 9:
Purpose of a TOC in the LA development process
To support the generation of insights useful for informing the LA
Provides a structure for the development and prioritization of learning questions and activities
Helps surface assumptions and knowledge insights useful for programmatic and strategic decision making
Slide 10:
Process 
Stakeholders co-created a working TOC for use specially during LA development using a human centered design. 
Draws on existing and relevant TOCs on CSA and gender transformative change (CGIAR Research Program on Aquatic Agricultural Systems, 2012; World Bank, FAO and IFAD, 2015; Nelson & Huyer, 2016; Huyer, et al., 2019; Huyer, et al., 2021).
Slide 11:
Working TOC
Slide 12:
Evidence Library Highlights
227 relevant resources published in English between 2010-2021
Slide 13:
Tags and related number of resources
Slide 14:
Highlights of Evidence Summary
Climate smart food systems transformation and gender equality are mutually reinforcing. 
Climate Smart Villages (CSVs) in India resulted in enhanced knowledge and capacities of women farmers and promotion of gender equality in households.  
Need for multi-sector, multi-agency coordination within the region to exchange learnings and best practices. 
Further research needed especially to address structural inequalities and gaps in capacities for gender-responsive policymaking and practices. Gender budgeting is key. 
GTA not well represented in the literature or evidence. Important to differentiate between gender transformation, gender equity and gender equality outcomes. 
Need for better knowledge about inter- and intra-gender differences in needs, priorities, constraints, and outcomes related to creating intersectional climate smart policies and practice.
Further research needed to understand the impact of collective action and social networks as effective mechanisms for women’s empowerment and gender equality under a changing climate.
Slide 15:
Learning gaps identified
Slide 16:
Primary Learning Questions
Slide 17:
Prioritising Learning Questions _x000B_& _x000B_Identifying Learning Activities and Outputs 
Slide 18:
4 Break Out Groups – The Task
Review the primary and secondary learning questions developed and prioritise them based on their relevance and importance. 
Drop those that are not relevant, add any that might be missing, reframe as required to make them sharper.
Rank the final secondary questions you have in order of priority. 
For the final learning questions, identify learning activities that you think would be most effective in answering the questions and what outputs would be envisaged.
Slide 19:
4 Break Out Groups – Process 
In your groups, assign a facilitator, note taker and a presenter
Use flip charts or laptops as convenient to record the changes and choices and to use for presentation.
The note taker should capture detailed notes (in a word document) capturing the discussion and decisions and share with facilitators after the session. 
Present in the Plenary Session
Slide 20:
Groups
Slide 21:
Gender and Climate Smart Agriculture: 
Co-creating a Learning Agenda
https://gender.cgiar.org/
6th April
ILRI, Nairobi, Kenya
Slide 22:
Identification of Capacity Needs and Activities
Slide 23:
4 Break Out Groups – The Task
For the prioritized learning questions and activities, identify if any capacity gaps exist (CG and its partners) that would hinder their implementation.
Identify relevant and effective capacity development activities that would help fill these gaps.
Slide 24:
4 Break Out Groups – Process 
In your groups, assign a facilitator, note taker and a presenter
Use flip charts or laptops as convenient to record the changes and choices and to use for presentation.
The note taker should capture detailed notes (in a word document) capturing the discussion and decisions and share with facilitators after the session. 
Present in the Plenary Session
Slide 25:
Groups
Group 1
Sophia
Everisto
Nancy
Linda
Marianne
Group 4
Nicoline
Evaline
Faith
Avni
Harriet
Group 3
Renee
Eileen
Caroline
Vivian
Group 2 
Netsayi
Esther
Ranjitha
Kanokwan
Slide 26:
Identifying Effective Communication Products and Strategies
","2039"
"2519","1110a","""Please read the text that belongs to a reported result in our system in CGIAR, and let me know if you think its content it is highly related to the following question we received from stakeholders about results achieved. Does the following text indicate clearly that this specific project supported directly in any capacity to what the stakeholder is asking so that I can inspect in detail?

Question from the stakeholder: """"Individuals that have improved knowledge and/or increased capacity to develop, implement and/or participate in gender-responsive climate change governance mechanisms and solutions.""""

### **Structured Output Format:**
Please provide your answer in the following format:
""""{ """"score"""": """"<Yes|No|Maybe>"""", """"explanation"""": """"<Your explanation here>"""" }"""""" **Text to Analyze:** [INPUT_TEXT]","gpt-4o","None","Participation to Sharm el-Sheikh Climate Change Conference (COP 27) Presentation of the position paper on climate change, gender and aquatic foods at COP-27  ","187"
